customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,late_payments,satisfaction_score,churn
CUST-04991,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1153.19,2,0,4.8,No
CUST-04992,Female,1,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.48,429.96,6,1,3.9,Yes
CUST-04993,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.87,829.47,3,1,4.5,No
CUST-04994,Female,1,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.75,1270.38,2,0,5.0,No
CUST-04995,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),58.21,,1,0,5.0,No
CUST-04996,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.93,811.51,1,1,4.8,No
CUST-04997,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.77,195.16,1,1,4.8,Yes
CUST-04998,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),59.91,1994.59,0,2,5.0,No
CUST-04999,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.96,1507.79,3,1,4.5,No
CUST-05000,Male,1,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.47,1036.79,1,1,5.0,No
CUST-05001,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.54,2266.44,4,1,4.4,No
CUST-05002,Male,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.38,2491.46,2,6,2.9,Yes
CUST-05003,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,102.78,3761.57,5,0,4.4,No
CUST-05004,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,77.64,3185.93,1,1,4.4,No
CUST-05005,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,73.56,136.45,1,2,4.8,No
CUST-05006,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,43.83,41.17,2,0,4.7,No
CUST-05007,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,95.36,5441.4,1,0,3.7,No
CUST-05008,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.95,2316.31,3,0,4.7,No
CUST-05009,Female,1,No,No,50,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.15,3253.23,1,1,4.8,No
CUST-05010,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.87,1503.89,1,3,4.2,No
CUST-05011,Female,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.18,603.71,3,0,5.0,No
CUST-05012,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),66.12,3753.63,2,1,4.5,Yes
CUST-05013,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.44,417.85,1,2,4.2,No
CUST-05014,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,95.77,5521.72,3,1,4.6,No
CUST-05015,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.2,1202.42,6,2,3.0,Yes
CUST-05016,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,102.12,2078.81,5,0,4.0,No
CUST-05017,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.54,4155.79,2,2,4.5,No
CUST-05018,Female,0,Yes,No,36,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),62.54,2388.81,1,0,4.3,No
CUST-05019,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.15,224.75,5,1,4.2,Yes
CUST-05020,Female,0,No,No,61,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,55.39,3368.74,1,0,4.0,No
CUST-05021,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.32,78.62,3,2,4.8,Yes
CUST-05022,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.5,5974.92,1,1,4.1,No
CUST-05023,Female,1,No,Yes,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.72,1005.97,1,6,3.3,Yes
CUST-05024,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),108.61,5937.5,5,0,4.0,Yes
CUST-05025,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,115.36,5565.91,2,1,5.0,No
CUST-05026,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.22,2422.95,3,0,4.0,No
CUST-05027,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.79,720.41,6,1,4.0,No
CUST-05028,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.64,600.23,7,1,3.8,Yes
CUST-05029,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.15,4296.5,3,1,4.6,No
CUST-05030,Male,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.33,630.28,1,2,4.8,No
CUST-05031,Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.31,2513.74,3,1,4.5,No
CUST-05032,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.42,25.0,2,1,5.0,No
CUST-05033,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.45,2425.08,3,2,3.8,No
CUST-05034,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.67,2512.6,2,0,4.9,Yes
CUST-05035,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),76.47,2642.39,1,0,5.0,No
CUST-05036,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,115.4,244.18,2,2,5.0,Yes
CUST-05037,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.81,1028.84,4,1,3.8,No
CUST-05038,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.96,1225.15,1,1,5.0,No
CUST-05039,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.44,2815.47,2,1,4.2,No
CUST-05040,Male,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.12,3220.57,1,5,3.7,No
CUST-05041,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,77.76,1574.95,1,0,4.7,No
CUST-05042,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,53.63,2290.08,0,0,4.5,No
CUST-05043,Male,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.08,542.68,1,0,4.7,Yes
CUST-05044,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.41,5054.78,1,0,4.1,No
CUST-05045,Female,1,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),59.2,2190.38,1,1,4.8,No
CUST-05046,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.15,811.74,1,3,3.9,No
CUST-05047,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),49.15,712.91,0,1,3.9,No
CUST-05048,Female,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,67.43,2723.94,2,0,4.7,No
CUST-05049,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.32,4597.41,4,1,4.3,Yes
CUST-05050,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,46.07,3381.83,1,1,4.4,No
CUST-05051,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),86.28,3045.41,2,1,3.6,No
CUST-05052,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),119.76,4178.05,2,1,3.9,Yes
CUST-05053,Female,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.57,661.16,3,1,4.8,No
CUST-05054,Female,0,No,Yes,63,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),99.68,5804.64,5,0,4.3,No
CUST-05055,Male,1,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,62.55,1445.13,0,0,4.0,No
CUST-05056,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.58,1856.84,0,0,5.0,No
CUST-05057,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.32,516.68,0,0,5.0,No
CUST-05058,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),67.61,2936.03,5,0,5.0,No
CUST-05059,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.46,5620.55,2,3,3.9,Yes
CUST-05060,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.39,4361.96,3,2,3.9,Yes
CUST-05061,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.56,1342.2,3,1,5.0,Yes
CUST-05062,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,100.68,5241.43,3,0,5.0,No
CUST-05063,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.54,1556.47,4,3,4.4,Yes
CUST-05064,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.3,4608.13,2,2,4.2,No
CUST-05065,Female,1,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.57,3799.45,3,1,5.0,No
CUST-05066,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.26,808.61,0,2,4.8,No
CUST-05067,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.37,1017.6,2,3,3.6,No
CUST-05068,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.8,3207.2,3,0,4.8,No
CUST-05069,Male,0,No,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.31,1689.83,3,2,3.9,No
CUST-05070,Female,1,No,Yes,64,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.75,5050.39,0,1,3.9,No
CUST-05071,Female,0,No,Yes,51,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,80.75,4180.11,7,0,3.9,No
CUST-05072,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,68.02,3702.46,1,1,4.8,No
CUST-05073,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120.0,791.48,5,0,4.3,Yes
CUST-05074,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,107.03,221.91,5,1,3.7,Yes
CUST-05075,Male,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.22,4384.05,0,2,4.5,Yes
CUST-05076,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),82.35,84.37,1,0,3.8,Yes
CUST-05077,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,77.39,4874.39,3,2,3.9,Yes
CUST-05078,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),100.81,6156.35,2,1,5.0,No
CUST-05079,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),99.86,4023.89,3,0,4.7,No
CUST-05080,Female,1,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,73.51,4169.73,2,1,4.7,No
CUST-05081,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.6,3670.68,1,2,4.6,No
CUST-05082,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.91,1607.3,2,2,4.0,Yes
CUST-05083,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,44.77,125.58,3,0,4.5,No
CUST-05084,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.22,1001.96,1,2,3.8,Yes
CUST-05085,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.24,929.22,4,3,3.1,No
CUST-05086,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,113.0,6390.44,3,0,4.8,Yes
CUST-05087,Female,1,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),42.7,791.93,1,1,5.0,No
CUST-05088,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.36,2213.17,1,2,4.0,No
CUST-05089,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,117.24,4190.13,2,1,4.7,No
CUST-05090,Female,0,Yes,No,62,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,111.63,6732.45,0,1,4.1,No
CUST-05091,Female,0,No,No,20,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),80.57,1706.14,4,0,4.0,No
CUST-05092,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.81,4739.61,4,2,4.6,No
CUST-05093,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,94.15,1350.06,2,2,4.7,Yes
CUST-05094,Female,1,No,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.81,468.26,0,1,3.4,No
CUST-05095,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),114.42,6142.07,2,0,4.3,No
CUST-05096,Male,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,99.26,4621.57,4,0,5.0,No
CUST-05097,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.26,2482.69,1,0,5.0,Yes
CUST-05098,Male,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.98,3216.52,2,0,4.7,No
CUST-05099,Female,0,No,Yes,68,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),69.23,5013.2,2,1,5.0,No
CUST-05100,Male,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,86.58,2122.61,2,1,3.8,No
CUST-05101,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,63.35,2278.75,0,2,4.6,No
CUST-05102,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.74,,2,0,5.0,No
CUST-05103,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,79.12,2887.11,2,0,4.5,Yes
CUST-05104,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),99.23,6560.56,3,0,4.2,No
CUST-05105,Male,0,No,No,46,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.78,4079.4,0,1,4.3,No
CUST-05106,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,45.97,545.92,0,0,5.0,No
CUST-05107,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),86.06,4990.09,5,0,4.4,No
CUST-05108,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.45,2516.98,0,1,5.0,Yes
CUST-05109,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,97.45,195.17,2,1,4.2,No
CUST-05110,Male,0,No,Yes,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.27,2104.21,1,1,4.6,No
CUST-05111,Female,0,No,No,22,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,103.27,2249.48,4,0,4.4,No
CUST-05112,Female,0,Yes,No,70,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,59.01,4295.59,2,1,3.9,No
CUST-05113,Female,1,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,55.55,3914.0,2,1,4.1,No
CUST-05114,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),115.52,6102.79,2,0,5.0,No
CUST-05115,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.59,4863.77,2,0,4.2,No
CUST-05116,Male,1,Yes,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.02,1023.97,0,1,5.0,No
CUST-05117,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.26,601.15,2,1,4.2,No
CUST-05118,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.29,255.43,2,1,4.2,No
CUST-05119,Female,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,85.5,2968.67,2,0,4.5,No
CUST-05120,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),81.0,1808.08,4,3,4.1,No
CUST-05121,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.25,2995.14,2,0,4.8,No
CUST-05122,Female,0,Yes,No,22,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.85,1248.88,1,4,3.7,No
CUST-05123,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.04,759.24,0,3,4.0,Yes
CUST-05124,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.3,2445.71,2,1,4.0,No
CUST-05125,Male,1,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.66,3995.55,0,1,5.0,No
CUST-05126,Female,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,69.44,1830.38,2,2,4.3,No
CUST-05127,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),56.52,351.53,1,2,4.5,No
CUST-05128,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.83,235.14,0,0,4.7,No
CUST-05129,Female,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.25,2594.66,0,0,5.0,No
CUST-05130,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.47,2266.58,5,1,4.2,No
CUST-05131,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,107.9,2891.81,6,5,2.9,No
CUST-05132,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.08,68.69,1,0,5.0,No
CUST-05133,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.9,1120.79,1,2,4.5,No
CUST-05134,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,119.97,125.31,0,3,4.3,No
CUST-05135,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.73,828.98,0,5,3.8,No
CUST-05136,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.13,882.08,1,1,4.8,No
CUST-05137,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,57.05,2905.94,2,1,4.1,No
CUST-05138,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,120.0,616.91,4,2,4.1,No
CUST-05139,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,94.81,3394.9,1,1,5.0,No
CUST-05140,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.41,398.43,0,0,4.9,No
CUST-05141,Male,0,No,Yes,34,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,85.85,2752.78,2,0,4.2,No
CUST-05142,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,115.93,7768.86,3,3,4.2,No
CUST-05143,Female,0,No,No,54,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.75,3474.0,1,1,4.5,No
CUST-05144,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.6,1945.35,1,0,4.2,No
CUST-05145,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.19,191.96,1,1,5.0,No
CUST-05146,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),97.11,5555.53,5,0,3.8,No
CUST-05147,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,50.14,3393.2,1,2,3.9,Yes
CUST-05148,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),92.44,4839.85,2,2,3.3,No
CUST-05149,Male,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.55,1304.76,0,2,5.0,No
CUST-05150,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.65,291.56,1,3,3.2,Yes
CUST-05151,Male,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1045.91,1,0,4.5,No
